start_sample,end_sample,instrument_id,midi_note,measure,beat,note_value
2245086,2249182,41,79,73,0.333333,Dotted Eighth
2250718,2251742,41,81,73,0.500000,Sixteenth
2250718,2254302,41,72,73,0.500000,Dotted Eighth
2250718,2254302,42,64,73,0.500000,Dotted Eighth
2250718,2254302,43,60,73,0.500000,Dotted Eighth
2251742,2255326,41,79,73,0.541667,Dotted Eighth
2255838,2259422,41,72,73,0.666667,Dotted Eighth
2255838,2259422,42,64,73,0.666667,Dotted Eighth
2255838,2259422,43,60,73,0.666667,Dotted Eighth
2255838,2260446,41,78,73,0.666667,Quarter
2260446,2264030,41,72,73,0.833333,Dotted Eighth
2260446,2264030,41,79,73,0.833333,Quarter
2260446,2264030,42,64,73,0.833333,Dotted Eighth
2260446,2264030,43,60,73,0.833333,Dotted Eighth
2264030,2268126,41,72,74,0.000000,Dotted Eighth
2269150,2272734,41,76,74,0.166667,Dotted Eighth
2274270,2277854,41,79,74,0.333333,Dotted Eighth
2279390,2280926,41,81,74,0.500000,Sixteenth
2279390,2282462,41,67,74,0.500000,Dotted Eighth
2279390,2282462,42,64,74,0.500000,Dotted Eighth
2279390,2282462,43,60,74,0.500000,Dotted Eighth
2280926,2283998,41,79,74,0.541667,Dotted Eighth
2283998,2288094,41,67,74,0.666667,Dotted Eighth
2283998,2288094,42,64,74,0.666667,Dotted Eighth
2283998,2288094,43,60,74,0.666667,Dotted Eighth
2283998,2289630,41,78,74,0.666667,Quarter
2289630,2292190,41,67,74,0.833333,Dotted Eighth
2289630,2292190,42,64,74,0.833333,Dotted Eighth
2289630,2292190,43,60,74,0.833333,Dotted Eighth
2289630,2293214,41,79,74,0.833333,Quarter
2293726,2296798,41,71,75,0.000000,Dotted Eighth
2298334,2302430,41,74,75,0.166667,Dotted Eighth
2303966,2308062,41,79,75,0.333333,Dotted Eighth
2309598,2311134,41,81,75,0.500000,Sixteenth
2309598,2313182,41,71,75,0.500000,Dotted Eighth
2309598,2313182,42,62,75,0.500000,Dotted Eighth
2309598,2313182,43,55,75,0.500000,Dotted Eighth
2311134,2313694,41,79,75,0.541667,Dotted Eighth
2314206,2317790,41,71,75,0.666667,Dotted Eighth
2314206,2317790,41,78,75,0.666667,Quarter
2314206,2317790,42,62,75,0.666667,Dotted Eighth
2314206,2317790,43,55,75,0.666667,Dotted Eighth
2317790,2320862,41,71,75,0.833333,Dotted Eighth
2317790,2320862,42,62,75,0.833333,Dotted Eighth
2317790,2320862,43,55,75,0.833333,Dotted Eighth
2317790,2322398,41,79,75,0.833333,Quarter
2322398,2325470,41,71,76,0.000000,Dotted Eighth
2327006,2330590,41,74,76,0.166667,Dotted Eighth
2332126,2335710,41,79,76,0.333333,Dotted Eighth
2337246,2338270,41,81,76,0.500000,Sixteenth
2337246,2340830,41,71,76,0.500000,Dotted Eighth
2337246,2340830,42,62,76,0.500000,Dotted Eighth
2337246,2340830,43,55,76,0.500000,Dotted Eighth
2338270,2342366,41,79,76,0.541667,Dotted Eighth
2342366,2345950,41,71,76,0.666667,Dotted Eighth
2342366,2345950,42,62,76,0.666667,Dotted Eighth
2342366,2345950,43,55,76,0.666667,Dotted Eighth
2342366,2346462,41,78,76,0.666667,Quarter
2346462,2350558,41,71,76,0.833333,Dotted Eighth
2346462,2350558,42,62,76,0.833333,Dotted Eighth
2346462,2350558,43,55,76,0.833333,Dotted Eighth
2346462,2352094,41,79,76,0.833333,Quarter
2352094,2355678,41,69,77,0.000000,Dotted Eighth
2357214,2359774,41,74,77,0.166667,Dotted Eighth
2361310,2365406,41,77,77,0.333333,Dotted Eighth
2366942,2368478,41,79,77,0.500000,Sixteenth
2366942,2371038,41,69,77,0.500000,Dotted Eighth
2366942,2371038,42,62,77,0.500000,Dotted Eighth
2366942,2371038,43,57,77,0.500000,Dotted Eighth
2368478,2372062,41,77,77,0.541667,Dotted Eighth
2372062,2376158,41,69,77,0.666667,Dotted Eighth
2372062,2376158,42,62,77,0.666667,Dotted Eighth
2372062,2376158,43,57,77,0.666667,Dotted Eighth
2372062,2377182,41,76,77,0.666667,Quarter
2377694,2381790,41,69,77,0.833333,Dotted Eighth
2377694,2381790,42,62,77,0.833333,Dotted Eighth
2377694,2381790,43,57,77,0.833333,Dotted Eighth
2377694,2382814,41,77,77,0.833333,Quarter
2382814,2384862,41,69,78,0.000000,Dotted Eighth
2382814,2385374,41,69,78,0.000000,Quarter
2382814,2385374,42,62,78,0.000000,Quarter
2382814,2385374,43,57,78,0.000000,Quarter
2385374,2388446,41,74,78,0.166667,Dotted Eighth
2389470,2392030,41,77,78,0.333333,Dotted Eighth
2393054,2397662,41,69,78,0.500000,Dotted Eighth
2393054,2399198,41,69,78,0.500000,Quarter
2393054,2399198,42,61,78,0.500000,Quarter
2393054,2399198,43,57,78,0.500000,Quarter
2399198,2402270,41,73,78,0.666667,Dotted Eighth
2402782,2407390,41,76,78,0.833333,Dotted Eighth
2408926,2412510,41,65,79,0.000000,Dotted Eighth
2412510,2414558,41,69,79,0.166667,Dotted Eighth
2416094,2419166,41,74,79,0.333333,Dotted Eighth
2420190,2421726,41,76,79,0.500000,Sixteenth
2420190,2424286,41,62,79,0.500000,Dotted Eighth
2420190,2424286,42,50,79,0.500000,Dotted Eighth
2420190,2424286,43,38,79,0.500000,Dotted Eighth
2421726,2425822,41,74,79,0.541667,Dotted Eighth
2425822,2429918,41,62,79,0.666667,Dotted Eighth
2425822,2429918,42,50,79,0.666667,Dotted Eighth
2425822,2429918,43,38,79,0.666667,Dotted Eighth
2425822,2431454,41,73,79,0.666667,Quarter
2431454,2435550,41,62,79,0.833333,Dotted Eighth
2431454,2435550,42,50,79,0.833333,Dotted Eighth
2431454,2435550,43,38,79,0.833333,Dotted Eighth
2431454,2437086,41,74,79,0.833333,Quarter
2437086,2441182,41,67,80,0.000000,Dotted Eighth
2442718,2445790,41,70,80,0.166667,Dotted Eighth
2446814,2450910,41,74,80,0.333333,Dotted Eighth
2452446,2453982,41,76,80,0.500000,Sixteenth
2452446,2456030,41,58,80,0.500000,Dotted Eighth
2452446,2456030,42,55,80,0.500000,Dotted Eighth
2452446,2456030,43,38,80,0.500000,Dotted Eighth
2453982,2457566,41,74,80,0.541667,Dotted Eighth
2457566,2460126,41,58,80,0.666667,Dotted Eighth
2457566,2460126,42,55,80,0.666667,Dotted Eighth
2457566,2460126,43,38,80,0.666667,Dotted Eighth
2457566,2460638,41,73,80,0.666667,Quarter
2461150,2464222,41,58,80,0.833333,Dotted Eighth
2461150,2464222,42,55,80,0.833333,Dotted Eighth
2461150,2464222,43,38,80,0.833333,Dotted Eighth
2461150,2465758,41,74,80,0.833333,Quarter
2465758,2469854,41,65,81,0.000000,Dotted Eighth
2471390,2475486,41,69,81,0.166667,Dotted Eighth
2477022,2480094,41,74,81,0.333333,Dotted Eighth
2481630,2483678,41,57,81,0.500000,Dotted Eighth
2481630,2483678,42,53,81,0.500000,Dotted Eighth
2481630,2483678,43,38,81,0.500000,Dotted Eighth
2481630,2484702,41,74,81,0.541667,Dotted Eighth
2484702,2488798,41,57,81,0.666667,Dotted Eighth
2484702,2488798,42,53,81,0.666667,Dotted Eighth
2484702,2488798,43,38,81,0.666667,Dotted Eighth
2484702,2489310,41,73,81,0.666667,Quarter
2489310,2492382,41,57,81,0.833333,Dotted Eighth
2489310,2492382,42,53,81,0.833333,Dotted Eighth
2489310,2492382,43,38,81,0.833333,Dotted Eighth
2489310,2493918,41,74,81,0.833333,Quarter
2493918,2498014,41,65,82,0.000000,Dotted Eighth
2499550,2503646,41,69,82,0.166667,Dotted Eighth
2504670,2508254,41,74,82,0.333333,Dotted Eighth
2509790,2513886,41,57,82,0.500000,Dotted Eighth
2509790,2513886,41,69,82,0.500000,Dotted Eighth
2509790,2513886,42,49,82,0.500000,Dotted Eighth
2509790,2513886,43,45,82,0.500000,Dotted Eighth
2515422,2519006,41,61,82,0.666667,Dotted Eighth
2515422,2519006,41,73,82,0.666667,Dotted Eighth
2515422,2519006,42,57,82,0.666667,Dotted Eighth
2515422,2519006,43,57,82,0.666667,Dotted Eighth
2520030,2523614,41,61,82,0.833333,Dotted Eighth
2520030,2523614,41,76,82,0.833333,Dotted Eighth
2520030,2523614,42,57,82,0.833333,Dotted Eighth
2520030,2523614,43,57,82,0.833333,Dotted Eighth
2525662,2529246,41,69,83,0.000000,Dotted Eighth
2530782,2534366,41,74,83,0.166667,Dotted Eighth
2534878,2538462,41,77,83,0.333333,Dotted Eighth
2539998,2541534,41,79,83,0.500000,Sixteenth
2539998,2544094,41,62,83,0.500000,Dotted Eighth
2539998,2544094,42,57,83,0.500000,Dotted Eighth
2539998,2544094,43,50,83,0.500000,Dotted Eighth
2541534,2545118,41,77,83,0.541667,Dotted Eighth
2545630,2548702,41,69,83,0.666667,Dotted Eighth
2545630,2548702,42,62,83,0.666667,Dotted Eighth
2545630,2548702,43,50,83,0.666667,Dotted Eighth
2545630,2550238,41,76,83,0.666667,Quarter
2550238,2553310,41,69,83,0.833333,Dotted Eighth
2550238,2553310,42,62,83,0.833333,Dotted Eighth
2550238,2553310,43,50,83,0.833333,Dotted Eighth
2550238,2554846,41,77,83,0.833333,Quarter
2554846,2558430,41,71,84,0.000000,Dotted Eighth
2559966,2563550,41,74,84,0.166667,Dotted Eighth
2565086,2569182,41,79,84,0.333333,Dotted Eighth
2569694,2570206,41,71,84,0.500000,Dotted Eighth
2569694,2570206,41,81,84,0.500000,Sixteenth
2569694,2570206,42,62,84,0.500000,Dotted Eighth
2569694,2570206,43,43,84,0.500000,Dotted Eighth
2570206,2570718,41,79,84,0.541667,Dotted Eighth
2570718,2574302,41,71,84,0.666667,Dotted Eighth
2570718,2574302,42,62,84,0.666667,Dotted Eighth
2570718,2574302,43,43,84,0.666667,Dotted Eighth
2570718,2575838,41,78,84,0.666667,Quarter
2575838,2579934,41,71,84,0.833333,Dotted Eighth
2575838,2579934,42,62,84,0.833333,Dotted Eighth
2575838,2579934,43,43,84,0.833333,Dotted Eighth
2575838,2581470,41,79,84,0.833333,Quarter
2581470,2585566,41,72,85,0.000000,Dotted Eighth
2587102,2590686,41,76,85,0.166667,Dotted Eighth
2592222,2596318,41,79,85,0.333333,Dotted Eighth
2597854,2599390,41,81,85,0.500000,Sixteenth
2597854,2601950,41,72,85,0.500000,Dotted Eighth
2597854,2601950,42,64,85,0.500000,Dotted Eighth
2597854,2601950,43,48,85,0.500000,Dotted Eighth
2599390,2603486,41,79,85,0.541667,Dotted Eighth
2603486,2606046,41,72,85,0.666667,Dotted Eighth
2603486,2606046,41,78,85,0.666667,Quarter
2603486,2606046,42,64,85,0.666667,Dotted Eighth
2603486,2606046,43,48,85,0.666667,Dotted Eighth
2606558,2609118,41,72,85,0.833333,Dotted Eighth
2606558,2609118,42,64,85,0.833333,Dotted Eighth
2606558,2609118,43,48,85,0.833333,Dotted Eighth
2606558,2610654,41,79,85,0.833333,Quarter
2610654,2614750,41,72,86,0.000000,Dotted Eighth
2615774,2619358,41,76,86,0.166667,Dotted Eighth
2620894,2625502,41,79,86,0.333333,Dotted Eighth
2627038,2631134,41,72,86,0.500000,Dotted Eighth
2627038,2631134,42,63,86,0.500000,Dotted Eighth
2627038,2631134,43,41,86,0.500000,Dotted Eighth
2632158,2636254,41,72,86,0.666667,Dotted Eighth
2632158,2636254,41,75,86,0.666667,Dotted Eighth
2632158,2636254,42,63,86,0.666667,Dotted Eighth
2632158,2636254,43,41,86,0.666667,Dotted Eighth
2637790,2641374,41,72,86,0.833333,Dotted Eighth
2637790,2641374,41,81,86,0.833333,Dotted Eighth
2637790,2641374,42,63,86,0.833333,Dotted Eighth
2637790,2641374,43,41,86,0.833333,Dotted Eighth
2641374,2643422,41,74,87,0.000000,Dotted Eighth
2644958,2648030,41,77,87,0.166667,Dotted Eighth
2649054,2653150,41,82,87,0.333333,Dotted Eighth
2654686,2656222,41,84,87,0.500000,Sixteenth
2654686,2658270,41,65,87,0.500000,Dotted Eighth
2654686,2658270,42,62,87,0.500000,Dotted Eighth
2654686,2658270,43,46,87,0.500000,Dotted Eighth
2656222,2659806,41,82,87,0.541667,Dotted Eighth
2659806,2663390,41,65,87,0.666667,Dotted Eighth
2659806,2663390,42,62,87,0.666667,Dotted Eighth
2659806,2663390,43,46,87,0.666667,Dotted Eighth
2659806,2664926,41,81,87,0.666667,Quarter
2664926,2668510,41,65,87,0.833333,Dotted Eighth
2664926,2668510,42,62,87,0.833333,Dotted Eighth
2664926,2668510,43,46,87,0.833333,Dotted Eighth
2664926,2669534,41,82,87,0.833333,Quarter
2670046,2673630,41,77,88,0.000000,Dotted Eighth
2675166,2677726,41,81,88,0.166667,Dotted Eighth
2678750,2681822,41,84,88,0.333333,Dotted Eighth
2683358,2684894,41,86,88,0.500000,Sixteenth
2683358,2687454,41,65,88,0.500000,Dotted Eighth
2683358,2687454,42,57,88,0.500000,Dotted Eighth
2683358,2687454,43,41,88,0.500000,Dotted Eighth
2684894,2688478,41,84,88,0.541667,Dotted Eighth
2688990,2691550,41,65,88,0.666667,Dotted Eighth
2688990,2691550,42,57,88,0.666667,Dotted Eighth
2688990,2691550,43,41,88,0.666667,Dotted Eighth
2688990,2693086,41,83,88,0.666667,Quarter
2693086,2696670,41,65,88,0.833333,Dotted Eighth
2693086,2696670,42,57,88,0.833333,Dotted Eighth
2693086,2696670,43,41,88,0.833333,Dotted Eighth
2693086,2698206,41,84,88,0.833333,Quarter
2698206,2702302,41,77,89,0.000000,Dotted Eighth
2703838,2707934,41,82,89,0.166667,Dotted Eighth
2709470,2709982,41,86,89,0.333333,Dotted Eighth
2709982,2711518,41,87,89,0.500000,Sixteenth
2709982,2714078,41,65,89,0.500000,Dotted Eighth
2709982,2714078,42,62,89,0.500000,Dotted Eighth
2709982,2714078,43,58,89,0.500000,Dotted Eighth
2711518,2715102,41,86,89,0.541667,Dotted Eighth
2715102,2718686,41,65,89,0.666667,Dotted Eighth
2715102,2718686,42,62,89,0.666667,Dotted Eighth
2715102,2718686,43,58,89,0.666667,Dotted Eighth
2715102,2719710,41,84,89,0.666667,Quarter
2719710,2722270,41,65,89,0.833333,Dotted Eighth
2719710,2722270,42,62,89,0.833333,Dotted Eighth
2719710,2722270,43,58,89,0.833333,Dotted Eighth
2719710,2723806,41,86,89,0.833333,Quarter
2723806,2727902,41,81,90,0.000000,Dotted Eighth
2729438,2733022,41,84,90,0.166667,Dotted Eighth
2734558,2738654,41,89,90,0.333333,Dotted Eighth
2740190,2741726,41,91,90,0.500000,Sixteenth
2740190,2744286,41,65,90,0.500000,Dotted Eighth
2740190,2744286,42,57,90,0.500000,Dotted Eighth
2740190,2744286,43,53,90,0.500000,Dotted Eighth
2741726,2745822,41,89,90,0.541667,Dotted Eighth
2745822,2749918,41,65,90,0.666667,Dotted Eighth
2745822,2749918,42,57,90,0.666667,Dotted Eighth
2745822,2749918,43,53,90,0.666667,Dotted Eighth
2745822,2750942,41,88,90,0.666667,Quarter
2751454,2755038,41,65,90,0.833333,Dotted Eighth
2751454,2755038,42,57,90,0.833333,Dotted Eighth
2751454,2755038,43,53,90,0.833333,Dotted Eighth
2751454,2756574,41,89,90,0.833333,Quarter
2756574,2760158,41,74,91,0.000000,Dotted Eighth
2760670,2763230,41,77,91,0.166667,Dotted Eighth
2764766,2768862,41,82,91,0.333333,Dotted Eighth
2770398,2771422,41,84,91,0.500000,Sixteenth
2770398,2773470,41,65,91,0.500000,Dotted Eighth
2770398,2773470,42,62,91,0.500000,Dotted Eighth
2770398,2773470,43,58,91,0.500000,Dotted Eighth
2771422,2775006,41,82,91,0.541667,Dotted Eighth
2775006,2779102,41,65,91,0.666667,Dotted Eighth
2775006,2779102,42,62,91,0.666667,Dotted Eighth
2775006,2779102,43,58,91,0.666667,Dotted Eighth
2775006,2780638,41,81,91,0.666667,Quarter
2780638,2784222,41,65,91,0.833333,Dotted Eighth
2780638,2784222,42,62,91,0.833333,Dotted Eighth
2780638,2784222,43,58,91,0.833333,Dotted Eighth
2780638,2785758,41,82,91,0.833333,Quarter
2785758,2789854,41,77,92,0.000000,Dotted Eighth
2791390,2794462,41,81,92,0.166667,Dotted Eighth
2795486,2799582,41,84,92,0.333333,Dotted Eighth
2800606,2801630,41,86,92,0.500000,Sixteenth
2800606,2804190,41,69,92,0.500000,Dotted Eighth
2800606,2804190,42,65,92,0.500000,Dotted Eighth
2800606,2804190,43,53,92,0.500000,Dotted Eighth
2801630,2805726,41,84,92,0.541667,Dotted Eighth
2805726,2809822,41,69,92,0.666667,Dotted Eighth
2805726,2809822,42,65,92,0.666667,Dotted Eighth
2805726,2809822,43,53,92,0.666667,Dotted Eighth
2805726,2811358,41,83,92,0.666667,Quarter
2811358,2814430,41,69,92,0.833333,Dotted Eighth
2811358,2814430,42,65,92,0.833333,Dotted Eighth
2811358,2814430,43,53,92,0.833333,Dotted Eighth
2811358,2815454,41,84,92,0.833333,Quarter
2815454,2818014,41,84,93,0.000000,Dotted Eighth
2819550,2820574,41,86,93,0.166667,Dotted Eighth
2822110,2825694,41,87,93,0.333333,Dotted Eighth
2827230,2831838,41,69,93,0.500000,Dotted Eighth
2827230,2831838,41,77,93,0.500000,Dotted Eighth
2827230,2831838,41,89,93,0.500000,Dotted Eighth
2827230,2831838,42,60,93,0.500000,Dotted Eighth
2827230,2831838,43,53,93,0.500000,Dotted Eighth
2832862,2836958,41,69,93,0.666667,Dotted Eighth
2832862,2836958,41,77,93,0.666667,Dotted Eighth
2832862,2836958,41,91,93,0.666667,Dotted Eighth
2832862,2836958,42,60,93,0.666667,Dotted Eighth
2832862,2836958,43,53,93,0.666667,Dotted Eighth
2836958,2840030,41,69,93,0.833333,Dotted Eighth
2836958,2840030,41,77,93,0.833333,Dotted Eighth
2836958,2840030,41,93,93,0.833333,Dotted Eighth
2836958,2840030,42,60,93,0.833333,Dotted Eighth
2836958,2840030,43,53,93,0.833333,Dotted Eighth
2841054,2847710,41,70,94,0.000000,Quarter
2841054,2847710,41,77,94,0.000000,Quarter
2841054,2847710,41,94,94,0.000000,Quarter
2841054,2847710,42,62,94,0.000000,Quarter
2841054,2847710,43,58,94,0.000000,Quarter
2855390,2859998,41,75,94,0.500000,Dotted Eighth
2855390,2859998,42,72,94,0.500000,Dotted Eighth
2855390,2859998,43,65,94,0.500000,Dotted Eighth
2860510,2863070,41,75,94,0.666667,Dotted Eighth
2860510,2863070,42,72,94,0.666667,Dotted Eighth
2860510,2863070,43,65,94,0.666667,Dotted Eighth
2865118,2869214,41,75,94,0.833333,Dotted Eighth
2865118,2869214,42,72,94,0.833333,Dotted Eighth
2865118,2869214,43,65,94,0.833333,Dotted Eighth
2870750,2874334,41,72,95,0.000000,Dotted Eighth
2875870,2879454,41,74,95,0.166667,Dotted Eighth
2880478,2883550,41,75,95,0.333333,Dotted Eighth
2885598,2889182,41,75,95,0.500000,Dotted Eighth
2885598,2889182,41,77,95,0.500000,Dotted Eighth
2885598,2889182,42,72,95,0.500000,Dotted Eighth
2885598,2889182,43,65,95,0.500000,Dotted Eighth
2890718,2893790,41,75,95,0.666667,Dotted Eighth
2890718,2893790,41,79,95,0.666667,Dotted Eighth
2890718,2893790,42,72,95,0.666667,Dotted Eighth
2890718,2893790,43,65,95,0.666667,Dotted Eighth
2894814,2897885,41,75,95,0.833333,Dotted Eighth
2894814,2897885,41,81,95,0.833333,Dotted Eighth
2894814,2897885,42,72,95,0.833333,Dotted Eighth
2894814,2897885,43,65,95,0.833333,Dotted Eighth
2899422,2903517,41,62,96,0.000000,Dotted Eighth
2899422,2903517,42,50,96,0.000000,Dotted Eighth
2899422,2903517,43,50,96,0.000000,Dotted Eighth
2899422,2905054,41,82,96,0.000000,Quarter
2905054,2909662,41,63,96,0.166667,Dotted Eighth
2905054,2909662,42,51,96,0.166667,Dotted Eighth
2905054,2909662,43,51,96,0.166667,Dotted Eighth
2911198,2914270,41,65,96,0.333333,Dotted Eighth
2911198,2914270,42,53,96,0.333333,Dotted Eighth
2911198,2914270,43,53,96,0.333333,Dotted Eighth
2915806,2918366,41,67,96,0.500000,Dotted Eighth
2915806,2918366,42,55,96,0.500000,Dotted Eighth
2915806,2918366,43,55,96,0.500000,Dotted Eighth
2919389,2923998,41,69,96,0.666667,Dotted Eighth
2919389,2923998,42,57,96,0.666667,Dotted Eighth
2919389,2923998,43,57,96,0.666667,Dotted Eighth
2925534,2926558,41,70,96,0.833333,Dotted Eighth
2925534,2926558,42,58,96,0.833333,Dotted Eighth
2925534,2926558,43,58,96,0.833333,Dotted Eighth
2927582,2937822,41,60,97,0.000000,Half
2927582,2937822,42,48,97,0.000000,Half
2927582,2937822,43,48,97,0.000000,Half
2942941,2954718,41,62,97,0.500000,Half
2942941,2954718,42,50,97,0.500000,Half
2942941,2954718,43,50,97,0.500000,Half
2960862,2973150,41,63,98,0.000000,Half
2960862,2973150,42,51,98,0.000000,Half
2960862,2973150,43,39,98,0.000000,Half
2979294,2990558,41,65,98,0.500000,Half
2979294,2990558,42,53,98,0.500000,Half
2979294,2990558,43,41,98,0.500000,Half
2997214,3009501,41,67,99,0.000000,Half
2997214,3009501,42,55,99,0.000000,Half
2997214,3009501,43,43,99,0.000000,Half
3016670,3029470,41,69,99,0.500000,Half
3016670,3029470,42,57,99,0.500000,Half
3016670,3029470,43,45,99,0.500000,Half
3035614,3054046,41,70,100,0.000000,Half
3035614,3054046,42,58,100,0.000000,Half
3035614,3054046,43,46,100,0.000000,Half
3063774,3098078,41,60,100,0.500000,Half
3063774,3098078,42,60,100,0.500000,Half
3063774,3098078,43,48,100,0.500000,Half
3063774,3153886,41,72,100,0.500000,Unknown
3153886,3159518,41,71,102,0.166667,Quarter
3159518,3165150,41,70,102,0.333333,Quarter
3165150,3170270,41,69,102,0.500000,Quarter
3170270,3185118,41,68,102,0.666667,Quarter
3185118,3188190,41,67,102,0.833333,Eighth
3188190,3191774,41,66,102,0.916667,Eighth
3191774,3198430,41,65,103,0.000000,Dotted Eighth
3191774,3198430,42,53,103,0.000000,Dotted Eighth
3191774,3198430,43,41,103,0.000000,Dotted Eighth
3200990,3207134,41,65,103,0.250000,Dotted Eighth
3200990,3207134,42,53,103,0.250000,Dotted Eighth
3200990,3207134,43,41,103,0.250000,Dotted Eighth
3209694,3215326,41,66,103,0.500000,Dotted Eighth
3209694,3215326,42,54,103,0.500000,Dotted Eighth
3209694,3215326,43,42,103,0.500000,Dotted Eighth
3258846,3333598,41,75,105,0.000000,Unknown
3333598,3343838,41,74,106,0.166667,Quarter
3343838,3346910,41,72,106,0.333333,Eighth
3346910,3349470,41,71,106,0.416667,Eighth
3349470,3352542,41,70,106,0.500000,Eighth
3352542,3356126,41,69,106,0.583333,Eighth
3356126,3359198,41,68,106,0.666667,Eighth
3359198,3364318,41,67,106,0.750000,Eighth
3364318,3370462,41,66,106,0.833333,Quarter
3370462,3376094,41,65,107,0.000000,Dotted Eighth
3370462,3376094,42,53,107,0.000000,Dotted Eighth
3370462,3376094,43,41,107,0.000000,Dotted Eighth
3379165,3384286,41,65,107,0.250000,Dotted Eighth
3379165,3384286,42,53,107,0.250000,Dotted Eighth
3379165,3384286,43,41,107,0.250000,Dotted Eighth
3387358,3391966,41,66,107,0.500000,Dotted Eighth
3387358,3391966,42,54,107,0.500000,Dotted Eighth
3387358,3391966,43,42,107,0.500000,Dotted Eighth
3435486,3516894,41,78,109,0.000000,Unknown
3516894,3519966,41,77,110,0.083333,Eighth
3519966,3524573,41,75,110,0.166667,Eighth
3524573,3527646,41,73,110,0.250000,Eighth
3527646,3530718,41,72,110,0.333333,Eighth
3530718,3533790,41,71,110,0.416667,Eighth
3533790,3536862,41,70,110,0.500000,Eighth
3536862,3539934,41,69,110,0.583333,Eighth
3539934,3543518,41,68,110,0.666667,Eighth
3543518,3546590,41,67,110,0.750000,Eighth
3546590,3556318,41,66,110,0.833333,Quarter
3556318,3561950,43,58,111,0.000000,Dotted Eighth
3556318,3564510,41,65,111,0.000000,Quarter
3556318,3572190,42,53,111,0.000000,Half
3556318,3580382,41,61,111,0.000000,Dotted Half
3565022,3568605,41,63,111,0.250000,Eighth
3565022,3570142,43,46,111,0.250000,Dotted Eighth
3569118,3572190,41,65,111,0.375000,Eighth
3572702,3578334,41,66,111,0.500000,Dotted Eighth
3572702,3603422,42,51,111,0.500000,Whole
3580382,3582942,41,63,111,0.750000,Eighth
3580382,3584478,43,39,111,0.750000,Dotted Eighth
3582942,3587038,41,61,111,0.875000,Eighth
3587038,3592670,43,44,112,0.000000,Dotted Eighth
3587038,3595230,41,63,112,0.000000,Quarter
3587038,3611102,41,60,112,0.000000,Dotted Half
3595230,3599326,41,61,112,0.250000,Eighth
3595230,3600862,43,56,112,0.250000,Dotted Eighth
3599326,3603422,41,63,112,0.375000,Eighth
3603422,3609566,41,65,112,0.500000,Dotted Eighth
3603422,3619293,42,49,112,0.500000,Half
3611614,3615198,41,61,112,0.750000,Eighth
3611614,3616734,43,49,112,0.750000,Dotted Eighth
3615710,3619293,41,60,112,0.875000,Eighth
3619293,3624414,41,58,113,0.000000,Dotted Eighth
3619293,3624414,42,49,113,0.000000,Dotted Eighth
3619293,3624414,43,54,113,0.000000,Dotted Eighth
3619293,3626974,41,61,113,0.000000,Quarter
3627486,3630557,41,60,113,0.250000,Eighth
3627486,3632094,41,58,113,0.250000,Dotted Eighth
3627486,3632094,42,49,113,0.250000,Dotted Eighth
3627486,3632094,43,42,113,0.250000,Dotted Eighth
3630557,3633630,41,61,113,0.375000,Eighth
3633630,3638238,41,58,113,0.500000,Dotted Eighth
3633630,3638238,42,48,113,0.500000,Dotted Eighth
3633630,3638238,43,42,113,0.500000,Dotted Eighth
3633630,3638750,41,63,113,0.500000,Dotted Eighth
